Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC
Date,,,,,,,,,,,,,,,,,,,,
2023-06-26,152.53692626953125,57.19569778442383,40.6047248840332,4328.81982421875,153.79539627993108,57.26109604169818,42.73529370364879,4362.06005859375,150.39284886650887,56.420256213974,40.07308050587644,4328.080078125,153.79539627993108,57.18635313970593,42.432495695911925,4344.83984375,6978800,12856100,594322000,3415030000
2023-06-27,152.219970703125,57.07423782348633,41.84788131713867,4378.41015625,152.76998326760415,57.32648975179478,41.91183752016278,4384.419921875,151.4276038294521,56.971468123367615,40.420842573844496,4335.0,152.58353061559617,57.19569324762094,40.771604816954344,4337.35986328125,4927500,9068500,462175000,3573500000
2023-06-28,151.91236877441406,56.54171371459961,41.08940124511719,4376.85986328125,152.13608921798675,57.02753190349492,41.8169132235577,4390.35009765625,150.93354916075901,56.4296029214508,40.49080429319049,4360.22021484375,152.13608921798675,56.87804965798389,40.632707269414,4367.47998046875,6780400,11173200,582639000,3739330000
2023-06-29,152.9750518798828,56.074581146240234,40.794593811035156,4396.43994140625,153.18013839358755,56.38288671780307,41.572071399017275,4398.39013671875,151.23181651339243,55.84101491532317,40.572742722962666,4371.97021484375,151.6140244911457,56.26143484376145,41.53009977760553,4374.93994140625,4547500,17142300,380514000,3696660000
2023-06-30,154.2987823486328,56.26144027709961,42.27359390258789,4450.3798828125,154.6903072663717,56.382892162870206,42.5214284776047,4458.47998046875,153.2081027440019,55.93444538387413,41.47313305600103,4422.43994140625,153.6835228103266,56.05590083358292,41.65201371800326,4422.43994140625,7580000,19739200,501148000,3923450000
2023-07-03,152.27590942382812,56.5977668762207,42.384521484375,4455.58984375,153.24539774659067,56.644479406389216,42.86919645813437,4456.4599609375,151.91234952474971,56.08391835255425,42.17366461675994,4442.2900390625,153.19878458530582,56.24274523185232,42.48845174872612,4450.47998046875,4033700,9694500,198209000,2034280000
2023-07-05,151.77252197265625,57.018192291259766,42.28858947753906,4446.81982421875,152.8072716474335,57.08359055669724,43.1480088666597,4454.06005859375,151.69794375360536,56.2053827322954,42.0567429868184,4436.60986328125,151.94032652160595,56.31749353533989,42.1067086541188,4442.0400390625,7224600,14716600,323618000,3482620000
2023-07-06,150.64456176757812,56.57908630371094,42.07473373413086,4411.58984375,151.36235046280964,57.008847322697385,42.15068292310203,4422.6201171875,150.08523223101804,56.52302912404134,41.31824199558715,4385.0498046875,151.25049024523403,56.737909633534564,41.815908748676975,4422.6201171875,6332500,12603900,303582000,3682020000
2023-07-07,148.453857421875,55.8316764831543,42.47446823120117,4398.9501953125,150.1225004867772,56.52303417173479,43.184993321008285,4440.39013671875,148.40724426070506,55.80364967278558,42.151686996637515,4397.39990234375,149.59115027759103,56.34552509950249,42.293589971356404,4404.5400390625,7022200,14574000,355881000,3630480000
2023-07-10,148.69622802734375,55.41124725341797,42.15167999267578,4409.52978515625,149.4326790008545,56.19602983764022,42.782256847848465,4412.60009765625,148.22080791517067,55.252420382214545,41.62103447108327,4389.919921875,148.62164981329585,56.027861886454204,42.62836091679516,4394.22998046875,5739200,15480600,353908000,3429600000
2023-07-11,147.8759002685547,55.607444763183594,42.37652587890625,4439.259765625,149.43268319157144,55.64481621284012,42.72928949696264,4443.64013671875,146.91572885031286,54.972144374773094,42.03875539127137,4408.4599609375,148.34200345117074,55.55138758869881,42.45247506207122,4415.5498046875,6606700,15967700,298244000,3624220000
2023-07-12,147.36317443847656,55.90641403198242,43.87252426147461,4472.16015625,148.16487242995228,56.10260881361559,43.90550305041173,4488.33984375,147.17673602229743,55.54205127639572,42.748279595768494,4463.22998046875,148.16487242995228,55.82233004500565,43.00410823370412,4467.68994140625,6940400,14241300,481277000,3920290000
2023-07-13,148.043701171875,56.38288497924805,45.94613265991211,4510.0400390625,148.34201405776227,56.48565468791273,46.12401074310035,4517.3798828125,146.73861785697153,56.03720796605228,44.46212906513595,4489.35986328125,147.2886162379422,56.16800448110269,44.48811258488501,4491.5,6401700,11269800,478204000,3839530000
2023-07-14,149.0318145751953,56.896732330322266,45.4384765625,4505.419921875,149.3674094075436,57.02752884263189,48.055717801832095,4527.759765625,148.20215154860364,56.13997649832531,45.02975074452843,4499.56005859375,148.3885899611662,56.18668902930194,46.55172710271844,4514.60986328125,5362200,11634200,772075000,3647450000
2023-07-17,148.28607177734375,56.812652587890625,46.429805755615234,4522.7900390625,149.03182548217245,57.08358671334505,46.464782104984714,4532.85009765625,147.42842941297852,56.513688090608696,45.231613235689295,4504.89990234375,148.91996527131616,56.765936489490755,46.25792415993447,4508.85986328125,5486800,10014300,510488000,3538240000
2023-07-18,148.27671813964844,56.58842849731445,47.46211242675781,4554.97998046875,149.98265721838115,57.22372895697221,47.86384295444501,4562.2998046875,147.46570328516523,56.43894624586193,45.703295752651904,4514.58984375,148.2860493053658,56.95279126248387,46.66964557192856,4521.77978515625,6332500,11152900,569164000,4090010000
2023-07-19,147.97845458984375,57.58808898925781,47.04539108276367,4565.72021484375,149.53523762913272,57.72823015256694,47.78589468669408,4578.43017578125,146.6640401028545,56.69119552310536,46.71061692438983,4557.47998046875,147.2047215419921,56.775279508303264,47.432132278953816,4563.8701171875,7522600,12936000,427502000,4115670000
2023-07-20,156.96490478515625,58.28879165649414,45.489444732666016,4534.8701171875,157.67337646791793,58.30747738380663,47.05539421116494,4564.740234375,150.36488232961784,57.61611972899691,45.03175198645749,4527.56005859375,150.96149380571703,57.62546437462218,46.47578171175189,4554.3798828125,21892900,11563000,537865000,3761770000
2023-07-21,158.6522216796875,58.33549880981445,44.27924728393555,4536.33984375,159.239516308593,58.55972395293552,45.83520487140858,4555.0,156.7784775681668,58.14864868180759,44.07038798081477,4535.7900390625,156.7784775681668,58.35418453540269,45.757254315991084,4550.16015625,12080000,12815100,963769000,3570190000
2023-07-24,159.4818572998047,58.354183197021484,44.58205032348633,4554.64013671875,162.03610771121748,58.68117804140919,45.07871832138468,4563.41015625,159.39796214570507,58.29812958548014,44.01043572473537,4541.2900390625,159.87338224327564,58.31681174670214,44.70096991726032,4543.39013671875,15155400,10251100,382516000,3856250000
2023-07-25,160.7030487060547,58.157989501953125,45.64833450317383,4567.4599609375,160.97338228312313,58.28878601654676,46.151993949696525,4580.6201171875,158.2420245631188,57.97113581084605,44.892841521253494,4552.419921875,158.89456614943896,58.20470203374546,44.910830992402,4555.18994140625,13790100,13422700,348081000,3812470000
2023-07-26,161.01071166992188,58.905399322509766,45.421485900878906,4566.75,162.0641095919126,59.01751010897258,46.02208416363541,4582.47021484375,159.78019223279895,57.35451978134652,44.60003914555011,4547.580078125,160.33952183591714,57.793625410570876,45.99010415217063,4558.9599609375,14288200,17145500,364237000,3990290000
2023-07-27,161.91493225097656,58.33549880981445,45.86919021606445,4537.41015625,162.47424755761247,59.11094038400634,47.36318559950191,4607.06982421875,160.37678315296088,58.279445196987496,45.71928938176142,4528.56005859375,160.50729148027668,58.90540096647351,46.487774181270936,4598.259765625,12446400,11517100,455976000,4553210000
2023-07-28,162.6513671875,58.372867584228516,46.71860885620117,4582.22998046875,163.4717133637152,58.64380524692711,46.9954232864367,4590.16015625,161.48610919825828,58.129960290595776,46.34985714646045,4564.009765625,162.20391210244657,58.4756372882823,46.63666318467305,4565.75,14138800,9721800,331194000,3981010000
2023-07-31,156.1725616455078,57.85902786254883,46.697628021240234,4588.9599609375,158.6801995322634,58.34484605770508,47.09835978102498,4594.22021484375,155.40815967379973,57.67217416226752,46.474778161903316,4573.14013671875,158.18613120041303,58.34484605770508,46.722612762047206,4584.81982421875,22632700,15577900,251055000,4503600000
2023-08-01,157.44032287597656,57.70954513549805,46.47577667236328,4576.72998046875,157.6267612928115,58.26076158658101,46.868514380212844,4584.6201171875,154.80217731596088,57.56940397046728,45.99609938631063,4567.52978515625,155.09115899570594,58.008509627888344,46.42880734222909,4578.830078125,15810300,9281600,237858000,4042370000
2023-08-02,158.3911895751953,57.887054443359375,44.239280700683594,4513.39013671875,159.63102576857725,58.47564234956063,45.809225144822705,4550.93017578125,157.40305308744414,57.51335060819916,43.357872868108224,4505.75,157.40305308744414,57.51335060819916,45.80023231542858,4550.93017578125,14595600,11059400,530142000,4270710000
2023-08-03,159.07168579101562,57.58808898925781,44.485111236572266,4501.89013671875,159.70559348493424,58.036535722334044,45.08770701221157,4519.490234375,158.16744452315058,57.485319278022835,43.77059114765512,4485.5400390625,158.42846115466423,57.80296949277739,43.77059114765512,4494.27001953125,17424800,8037400,324176000,4149120000
2023-08-04,157.5801544189453,56.71921920776367,44.650001525878906,4478.02978515625,160.97338494833107,57.821652035696474,45.611353612769236,4540.33984375,156.50812281112275,56.63513522719464,44.36319547208762,4474.5498046875,158.79202551322737,57.62545726901461,44.95479704956906,4513.9599609375,23415100,9359300,362666000,4143310000
2023-08-07,161.3649139404297,57.16767501831055,45.386505126953125,4518.43994140625,161.58863434569247,57.29847511419523,45.50942363800022,4519.83984375,157.87845730691433,56.7472586124649,44.53307844333369,4491.14990234375,157.99964867599104,56.79397115045462,45.08071083089327,4491.580078125,17736400,6982600,322154000,3493920000
2023-08-08,161.4394989013672,56.9154167175293,44.63401794433594,4499.3798828125,161.78442494486112,57.31715091472795,45.21162904106204,4503.31005859375,159.77085568984393,56.635137956770144,44.02642439474419,4464.39013671875,161.26239163230278,57.167668671393876,44.822890242775706,4498.02978515625,27378700,7956100,353843000,3884910000
2023-08-09,161.33697509765625,57.04621887207031,42.52543258666992,4467.7099609375,162.43697186712131,57.57874960604732,44.28225178882451,4502.43994140625,160.3861205478136,56.75659545586225,42.105712567799486,4461.330078125,161.27171381929404,56.906077704628814,44.24427528699449,4501.56982421875,42974400,7904100,586449000,3803100000
2023-08-10,160.49794006347656,56.9154167175293,42.35954284667969,4468.830078125,164.0403264753274,57.672172579123036,43.54474743620117,4527.3701171875,160.0038719144496,56.79396484502761,41.80691270633182,4457.919921875,162.20387911976007,57.31715091472795,42.131695276501496,4487.16015625,48213800,7870300,492705000,4504370000
2023-08-11,162.06407165527344,57.14897918701172,40.82756423950195,4464.0498046875,162.15728375107852,57.17700955600064,41.98978526448828,4476.22998046875,159.9852413556349,56.70053248650216,40.61170968615269,4443.97998046875,160.78693934612338,56.84067363963408,41.72296245833929,4450.68994140625,45905600,8483900,533085000,3753290000
2023-08-14,161.68186950683594,56.8780517578125,43.7236213684082,4489.72021484375,163.69543861036175,57.438609308189115,43.77059069571262,4490.330078125,160.10643852003122,56.756596315120305,40.283934893491555,4453.43994140625,161.75644772078206,57.28912705715948,40.4588166311825,4458.1298828125,64036900,7176300,690286000,3896410000
2023-08-15,161.2157745361328,56.494998931884766,43.910499572753906,4437.85986328125,162.72594432840296,56.8967331189398,45.23761094961256,4478.8701171875,160.47000658308735,56.40157030469888,43.68065444037462,4432.18994140625,161.0852662111754,56.70053478381829,44.53008608139681,4478.8701171875,88958100,7187400,676512000,3832250000
2023-08-16,160.7030487060547,56.504337310791016,43.456809997558594,4404.330078125,162.884408105042,56.82198750015866,44.64501105553742,4449.9501953125,160.46068018094712,56.4295979765538,43.376861867891094,4403.5498046875,160.83355702331872,56.56039448442208,44.490116319477444,4433.7900390625,85832700,8372300,527451000,3753910000
2023-08-17,162.2132110595703,56.625797271728516,43.31489944458008,4370.35986328125,163.49966028884205,57.00884574569657,44.032415865763284,4421.169921875,161.04795319953115,56.47631502734922,42.97212742620197,4364.830078125,161.14117951806992,56.59777046463797,43.9404785824408,4416.31982421875,70904200,12873500,452395000,3943700000
2023-08-18,160.79624938964844,56.943450927734375,43.269927978515625,4369.7099609375,162.19455866208932,57.07424745397832,43.548739981442054,4381.81982421875,159.69623869867277,56.40157553165167,41.632028496640906,4335.31005859375,161.43014276547297,56.560402430617934,42.60637233743457,4344.8798828125,49631700,11083800,583768000,3940400000
2023-08-21,156.00474548339844,56.4576301574707,46.93546676635742,4399.77001953125,158.3352614647797,56.92476262373213,47.03340054502666,4407.5498046875,154.70897916672408,56.35486044466313,44.192310747529035,4360.2998046875,158.18610502812953,56.859364363570556,44.464127494140655,4380.27978515625,151319500,8648500,692573000,3726850000
2023-08-22,154.764892578125,56.11195373535156,45.6373405456543,4387.5498046875,156.4615006328809,56.597771933174194,48.15465044840223,4418.58984375,154.1962461710407,56.03721082925366,45.30256635922711,4382.77001953125,155.5479424495508,56.373546778818394,48.1026834062312,4415.330078125,56834800,9411500,755293000,3522760000
2023-08-23,153.37591552734375,56.30815124511719,47.084373474121094,4436.009765625,155.21236324543216,56.46697458236063,47.168316721303135,4443.18017578125,152.3877790342283,56.205381526224095,45.17765331579734,4396.43994140625,154.65303372418086,56.24275298108305,45.835212564193235,4396.43994140625,119011400,7749500,779046000,3837270000
2023-08-24,153.89793395996094,56.158660888671875,47.1313362121582,4376.31005859375,155.37082161424738,56.87804525321346,50.23225371220406,4458.2998046875,152.75132419894058,56.13997516393783,47.127341093273124,4375.5498046875,152.90979756230607,56.308143122606644,50.18228804118617,4455.16015625,70755100,8955100,1156044000,3723470000
2023-08-25,156.10450744628906,56.420257568359375,45.98710250854492,4405.7099609375,157.54113725582627,56.588425537941134,47.77290136689044,4418.4599609375,154.04815104074385,56.06523590324924,44.993766641790856,4356.2900390625,154.2735100740959,56.438943294306,46.98043456316312,4389.3798828125,18185500,7629200,925341000,3296180000
2023-08-28,154.2641143798828,56.57908630371094,46.803558349609375,4433.31005859375,156.06695802910662,56.737909633534564,46.94846146732743,4439.56005859375,153.21246752418045,56.40157368339285,44.85786679020325,4414.97998046875,154.93079257937444,56.569741658463705,46.45079468108513,4426.02978515625,18458000,6254300,685192000,2957230000
2023-08-29,154.2829132080078,56.52302932739258,48.751243591308594,4497.6298828125,155.5693038166198,56.64448476847803,49.04804505027456,4500.14013671875,152.83689863777073,56.196038021321684,46.35984885447826,4431.68017578125,154.808736688094,56.57908650726385,46.634665726138564,4432.75,12208600,8189600,701397000,3354820000
2023-08-30,153.73831176757812,56.494998931884766,49.230926513671875,4514.8701171875,155.71016421661474,56.74725087938009,49.89347960876958,4521.64990234375,153.69136017067424,56.32683096688788,48.39248907555187,4493.58984375,155.0341013385231,56.6538222521942,49.011072990962134,4500.33984375,9939100,9447900,735206000,3064110000
2023-08-31,151.8134307861328,55.897071838378906,49.321861267089844,4507.66015625,153.58810681912055,56.49500081656471,49.71060002102523,4532.259765625,151.43784661697356,55.878386112318374,48.925128464014456,4507.39013671875,153.4003004069233,56.336173927019075,49.34684600627132,4517.009765625,15333000,14663500,528570000,3946360000
2023-09-01,150.6866455078125,55.41124725341797,48.47643280029297,4515.77001953125,152.56459477899327,56.17734411373761,49.76656646527334,4541.25,150.24532628287574,55.233734658311946,48.109678602925236,4501.35009765625,151.569283957686,56.0558886903394,49.728593775552426,4530.60009765625,8610100,11262300,463830000,3246260000
2023-09-05,150.8744354248047,54.95345687866211,48.515411376953125,4496.830078125,152.0857207109634,55.420589292499045,48.81820938411966,4514.2900390625,150.49885130695364,54.81331572893604,47.82787348720718,4496.009765625,150.7617630549725,55.355191039676875,48.190628778230135,4510.06005859375,9019800,12474600,382653000,3526250000
2023-09-06,148.3673858642578,54.91608810424805,47.03328323364258,4465.47998046875,150.23595065851512,54.962804199056485,48.520405806998106,4490.35009765625,147.74767345678018,54.5797521796782,46.55256753544233,4442.3798828125,150.0857112692286,54.76660586709897,48.412471520397574,4490.35009765625,9753800,13923500,468670000,3418850000
2023-09-07,150.2641143798828,54.49567413330078,46.21376037597656,4451.14013671875,151.23125713789068,55.271112158516466,46.31670033876854,4457.81005859375,149.2781881168566,54.467643762408734,45.125401208610924,4430.4599609375,149.42842750177067,55.07491738196117,45.498182570849345,4434.5498046875,9931800,17628600,433330000,3763760000
2023-09-08,150.76174926757812,54.49567413330078,45.54515838623047,4457.490234375,150.87442162710624,54.57041347315802,46.578549795234004,4473.52978515625,149.47535873758417,54.19670608205839,45.24433697550349,4448.3798828125,149.8509428210875,54.467643762408734,45.91494321497456,4451.2998046875,6957000,14312300,473069000,3259290000
2023-09-11,152.73361206054688,55.00951385498047,45.151390075683594,4487.4599609375,152.76178015237195,55.11228355588775,46.13580667584193,4490.77001953125,150.6584718878701,54.40224029358515,44.28589904966943,4467.89013671875,151.23124696767195,54.56106716697026,46.12081612132712,4480.97998046875,6309300,14767400,473966000,3369920000
2023-09-12,153.59747314453125,54.46764373779297,44.843563079833984,4461.89990234375,153.92610567156376,55.12162988995285,45.64609138297815,4487.10986328125,151.67257226933881,54.364874027090124,44.504762105422756,4456.830078125,152.32046706257287,55.1122888089516,44.71164088016986,4473.27001953125,6045800,12292700,349256000,3435740000
2023-09-13,153.98245239257812,54.59843444824219,45.45820999145508,4467.43994140625,154.8838600002205,54.82265957173917,45.90294758191361,4479.39013671875,153.05286236505734,54.50500939241528,44.47678613148132,4453.52001953125,153.76647791507548,54.56106656427389,44.57372912057882,4462.64990234375,7397500,12641400,398355000,3529430000
2023-09-14,153.74771118164062,55.05044174194336,45.55415344238281,4505.10009765625,155.18434122033582,55.17286076929105,45.959912533797855,4511.990234375,153.4660159269205,54.796188496934924,45.104417736108495,4478.68994140625,154.63033529926045,54.8432752251392,45.92293557779265,4487.77978515625,7758400,12311600,370097000,3648720000
2023-09-15,151.5974578857422,54.56077194213867,43.874141693115234,4450.31982421875,154.761812272261,55.21994665548526,45.5721383754204,4497.97998046875,151.37211313420084,54.38185457957578,43.7821930198778,4447.2099609375,153.97306265901693,55.00336134536812,45.31429093296798,4497.97998046875,13392100,55727500,506831000,6932230000
2023-09-18,152.5552215576172,54.899776458740234,43.94009780883789,4453.52978515625,153.19371748013796,54.94685959722485,44.215936184285376,4466.35986328125,150.94018391785443,54.26885450017731,41.975256439611805,4442.10986328125,152.2265746796264,54.59844006178284,42.72281686656951,4445.1298828125,5789000,13617400,500271000,3161230000
2023-09-19,152.3016815185547,54.78677749633789,43.494361877441406,4443.9501953125,152.91202362221202,54.984528837951665,43.94009827513682,4449.85009765625,151.5317297753579,54.54193942291898,42.97666548704609,4416.60986328125,152.3486331153923,54.862109801242205,43.80717720782653,4445.41015625,5550800,11998900,373064000,3614880000
2023-09-20,152.96836853027344,55.03160858154297,42.21411895751953,4402.2001953125,153.55991283578916,55.39886566900791,43.877140298495235,4461.02978515625,151.7946501804818,54.692607842073365,42.1981295407641,4401.3798828125,152.29230561458414,54.89977436193595,43.57431736743093,4452.81005859375,3837400,14766600,367108000,3308450000
2023-09-21,151.79464721679688,54.184104919433594,40.99283218383789,4330.0,153.52235715532987,55.01277823798312,42.07519429249645,4375.7001953125,151.72891211323602,54.071101073275045,40.95585523372173,4329.169921875,152.64911759739024,54.96569509819037,41.558500602905404,4374.35986328125,4526700,15941800,450736000,3662340000
2023-09-22,150.70541381835938,54.240604400634766,41.58549118041992,4320.06005859375,151.5504851741455,54.58902754535969,42.09019478907558,4357.39990234375,150.47067018312828,54.1464381190522,41.206712805320656,4316.490234375,151.45659631662176,54.47602369680456,41.54751155048687,4341.740234375,4976700,14644100,479236000,3349570000
2023-09-25,150.48007202148438,53.67559814453125,42.19712829589844,4337.43994140625,150.57397521738756,54.13702153371598,42.51094250359211,4338.509765625,149.0434419553854,53.4307636633932,41.15274189436024,4302.7001953125,150.30167887345408,54.05227044558872,41.566499482257406,4310.6201171875,6722500,12358800,419091000,3195650000
2023-09-26,149.31573486328125,53.233001708984375,41.88631057739258,4273.52978515625,150.311045579935,53.581424798785385,42.7947755047386,4313.009765625,149.16549549875612,53.11058628066676,41.63046086209198,4265.97998046875,150.05751844325067,53.42133783467439,41.97625771314318,4312.8798828125,4904800,11194700,402282000,3472340000
2023-09-27,147.5222930908203,52.686832427978516,42.44298553466797,4274.509765625,149.07159537743235,53.23300325692737,42.846750726606956,4292.06982421875,145.7851844308853,52.432579189735584,41.60448280317075,4238.6298828125,148.90258683457924,53.12941820517511,42.30507013891138,4282.6298828125,10211600,13766300,444935000,3875880000
2023-09-28,147.3063507080078,52.55500793457031,43.06361389160156,4299.7001953125,148.3204450701891,53.035261745272095,43.4204020019038,4317.27001953125,146.68662398762763,52.45142286365862,42.09018872060994,4264.3798828125,147.88851041814993,52.95051065018195,42.434982863983606,4269.64990234375,7861900,12484800,424663000,3846230000
2023-09-29,146.24530029296875,52.715087890625,43.4733772277832,4288.0498046875,147.98240910935698,52.98817513384392,44.11799774453881,4333.14990234375,145.86971616772502,52.37608353245163,43.28148898443914,4274.85986328125,147.76643462610664,52.86575609512279,43.8011831331208,4328.18017578125,7680700,12271600,397830000,3865960000
2023-10-02,145.68190002441406,52.2442512512207,44.7556266784668,4288.39013671875,145.9354271721693,52.7433390236953,45.14839296013451,4300.580078125,143.9635891552258,51.86758252203339,43.83516767733653,4260.2099609375,145.9354271721693,52.649172739451835,44.00406686207807,4284.52001953125,7259700,11792500,433298000,3938660000
2023-10-03,145.86032104492188,51.67924118041992,43.49135971069336,4229.4501953125,146.01056042997294,52.19716287626356,45.1034121671623,4281.14990234375,144.4988106459856,51.58507131340363,43.220519465209826,4216.4501953125,145.24059432729857,51.942909623639274,44.78159946799548,4269.75,5740800,13604200,470850000,3953830000
2023-10-04,146.0293426513672,51.82991409301758,44.01505661010742,4263.75,146.41431137170403,52.055914610001096,44.11699771323821,4268.5,145.1373195928443,51.51915889189843,43.266497283456516,4220.47998046875,146.07629424973496,51.68866107574279,43.71623295909225,4233.830078125,4955200,12100500,361821000,3777600000
2023-10-05,147.55047607421875,49.32505798339844,44.661678314208984,4258.18994140625,148.39554752901034,51.74516835719692,44.873555244834996,4267.1298828125,146.5457806480828,49.19322373614309,43.862150279908775,4225.91015625,146.7335727127458,51.547416986313884,44.02405361077508,4259.31005859375,5993300,29878100,393483000,3581470000
2023-10-06,148.01995849609375,50.04072189331055,45.735050201416016,4308.5,148.63968518380594,50.181974899074426,45.76203472717015,4324.10009765625,147.03403227975448,48.54345511950868,44.000072531277134,4219.5498046875,147.4941350014103,49.00487849175262,44.166973996163335,4234.7900390625,5802200,30298900,434436000,3902030000
2023-10-09,148.86500549316406,49.7958869934082,45.246334075927734,4335.66015625,149.18426770049942,50.05014024627122,45.578139267709204,4341.72998046875,147.50349538337383,49.07079518166102,44.34186831967445,4283.7900390625,147.5879996466626,49.87121929487884,44.81558816881038,4289.02001953125,4414100,15704700,409675000,3174630000
2023-10-10,148.69602966308594,50.878822326660156,45.771018981933594,4358.240234375,149.55050005341812,51.16132838464086,46.231745925219705,4385.4599609375,148.26409500972156,50.43623644743696,45.061438185078885,4339.64013671875,148.7148131682626,50.97299221005831,45.28330751838584,4339.75,5273500,20909700,368582000,3520240000
2023-10-11,146.64906311035156,50.577476501464844,46.77843475341797,4376.9501953125,149.34393026678484,51.114232164511364,46.83140494362504,4378.64013671875,146.51760722425362,49.927720591517236,46.0228794586557,4345.33984375,148.78993862734472,51.05773383716736,46.168793384796125,4366.58984375,6922900,21138900,378137000,3601660000
2023-10-12,146.7899169921875,49.72998046875,46.91733932495117,4349.60986328125,147.00587716207545,50.69049176440692,47.580949554812854,4385.85009765625,145.60681402472935,49.372142082003954,46.30270382284941,4325.43017578125,146.404933925453,50.62457104729427,46.749439043887264,4380.93994140625,5792400,19330400,481325000,3713140000
2023-10-13,147.27816772460938,49.80530548095703,45.43421936035156,4327.77978515625,147.75703959960848,50.304393236903984,47.088247061466205,4377.10009765625,146.52698519957187,49.56988618593098,45.25332622388591,4311.97021484375,147.165481032904,49.66405605926942,46.93233691107498,4360.490234375,5359800,14494600,474115000,3566560000
2023-10-16,147.91668701171875,50.31381607055664,46.06785202026367,4373.6298828125,148.59274995868805,50.43623511964454,46.197772707429415,4383.330078125,147.2687921602384,49.75822634588221,44.88554631741198,4342.3701171875,148.18899770493493,49.92772853932279,45.036458356873474,4342.3701171875,6408100,12816800,375099000,3409960000
2023-10-17,146.56454467773438,50.91648483276367,43.9121208190918,4373.2001953125,149.25001265818602,50.94473399865403,44.72764209675683,4393.56982421875,145.17486625489556,50.10664188324865,42.45497937899436,4337.5400390625,146.46125689665487,50.20081175657212,43.97408457640043,4345.22998046875,12244400,16457200,812333000,3794850000
2023-10-18,143.4095916748047,50.89765167236328,42.171142578125,4314.60009765625,146.43309113903038,51.34965629490705,43.19354257835518,4364.2001953125,142.77109580167175,50.77523263119098,41.80036274107,4303.83984375,145.9260511414022,50.94473481367157,42.565910351376075,4357.35009765625,9097300,12809500,627294000,3686030000
2023-10-19,143.02464294433594,51.18014907836914,42.07620620727539,4278.0,143.7664267038198,51.56623654666322,43.27150096490334,4339.5400390625,140.98705509794422,50.71872930983413,41.85733341911429,4269.68994140625,142.41430075110293,51.0012317221105,42.78578713530396,4321.35986328125,7733800,16202200,501233000,3969730000
2023-10-20,143.6631317138672,51.38732147216797,41.36262130737305,4224.16015625,144.48003513289288,51.81107690550516,42.444983530451566,4276.56005859375,143.03402037273491,51.26490243760095,41.05380140770334,4223.02978515625,143.4190034453675,51.34965352426839,41.86532335952727,4273.85009765625,7207000,15686400,477266000,4004030000
2023-10-23,142.15138244628906,50.925907135009766,42.949684143066406,4217.0400390625,144.13261968080414,51.688663404460236,43.2225259559653,4255.83984375,141.98237387375676,50.89765437495387,40.92088113021431,4189.22021484375,143.5316764324384,51.20840959007341,41.204714237115766,4210.39990234375,5874000,21212700,478530000,3776100000
2023-10-24,142.00112915039062,52.39491653442383,43.63727951049805,4247.68017578125,142.68659094553308,52.8940042790181,43.671259880071666,4259.3798828125,140.9682656549259,52.07474615678274,42.66585573528576,4219.43017578125,141.55042534014447,52.40433531765011,43.05162614435632,4235.7900390625,6155300,25290800,401463000,3821820000
2023-10-25,142.32040405273438,52.84691619873047,41.75438690185547,4186.77001953125,142.88378028367146,52.941086061122654,43.62428687299592,4232.419921875,141.062167048979,52.319579338186024,41.53051983848515,4181.419921875,142.01054067829128,52.507911878544505,43.372432614254315,4232.419921875,5880800,16701000,398379000,3869370000
2023-10-26,139.9072265625,52.52675247192383,40.30224609375,4137.22998046875,142.69598249321015,53.32718023819158,42.231109527965074,4183.60009765625,139.79455418634734,52.47025413957996,39.85650966502812,4127.89990234375,142.69598249321015,53.08234215732346,41.82834703800738,4175.990234375,7612500,16228400,541001000,4277640000
2023-10-27,136.7147216796875,52.018245697021484,40.47614669799805,4117.3701171875,139.58798196146415,52.8657529498182,41.18173216586504,4156.7001953125,136.10437952977526,51.88640788274307,39.991431738659564,4103.77978515625,139.42835798221176,52.310163305248,41.10577671411972,4152.93017578125,11385800,13626500,416784000,4019500000
2023-10-30,138.0574493408203,52.87517166137695,41.136756896972656,4166.81982421875,138.25464033246598,52.99758710043646,41.74140011545999,4177.47021484375,137.0903065436056,52.18774420345506,40.45715708839421,4132.93994140625,137.17481082818935,52.197162986283104,41.06280298137389,4139.39013671875,8205300,15014300,388028000,3911140000
2023-10-31,139.28750610351562,53.19534683227539,40.7559814453125,4193.7998046875,139.47529818142235,53.41193215812058,40.85492597583814,4195.5498046875,137.69125194988277,52.87517643924045,39.206895078542935,4153.1201171875,138.5363234642716,53.2706791406412,40.42617778091217,4171.330078125,7576900,16639400,517969000,4249470000
2023-11-01,139.61614990234375,53.148258209228516,42.30007553100586,4237.85986328125,140.62084537714688,53.562598463260414,42.35604230855743,4245.64013671875,139.40018973390104,52.97875603116335,40.84493168976348,4197.740234375,140.08563725055117,53.487262565358854,40.85992224625753,4201.27001953125,5733000,14110800,437593000,4224900000
